SyncedTime,TimeMilli,Username,UpTime,RamFree,RamUsed,MemFreePercent,MemUsedPercent,SwapMemoryFree,SwapMemoryPageIn,SwapMemoryPageOut,SwapMemoryUsed,HDFreeSpace,HDUsedSpace,NetRXBytes,NetTxBytes,NetSpeed,NetRXErrors,NetTxErrors,NetRxPackets,NetTxPackets,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/hdd/0/temperature/0,/hdd/0/load/0,Sudam?rica)(300),\\ISC202\Procesador(0)\% de tiempo de procesador,\\ISC202\Procesador(1)\% de tiempo de procesador,\\ISC202\Procesador(2)\% de tiempo de procesador,\\ISC202\Procesador(3)\% de tiempo de procesador,\\ISC202\Procesador(4)\% de tiempo de procesador,\\ISC202\Procesador(5)\% de tiempo de procesador,\\ISC202\Procesador(6)\% de tiempo de procesador,\\ISC202\Procesador(7)\% de tiempo de procesador,RDTSC,Elapsed Time (sec),CPU Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,Package Power Limit_0(Watt)
2015-09-08 09:00:24,1441720824229,null,89701.0,13475.0,2816.0,83.9898897748576,16.010110225142398,28894.0,207.0,0.0,3688.0,265,197,4238509522,1197634778,1000000000,0,0,26070015,null,1.53846145,0.7692337,1.53846145,0,0.9615421,36,35,38,34,40,798.1922,798.1922,798.1922,798.1922,4.926902,0.106840938,0.000300960382,1.705061,99.774025,17.2042618,2.73727417,13.1731682,37,42.71339,1.5625,1.5625,1.5625,4.6875,12.5,1.5625,3.125,1.5625, 304279645887933,   13.181, 3700,   6.360, 149.587,  41.552,   1.214,  67.638,  18.788, 47,  0,  84.000,null
2015-09-08 09:00:25,1441720825617,null,89703.0,13475.0,2816.0,83.9898897748576,16.010110225142398,28893.0,207.0,0.0,3689.0,265,197,4238509642,1197634778,1000000000,0,0,26070017,null,2.30768919,5.384612,8.4615345,2.30768919,4.615384,37,36,39,32,39,798.193054,798.193054,798.193054,798.193054,9.473209,3.557111,0.000361152459,1.90351427,99.77413,17.3050766,2.753315,13.1571274,37,42.71339,4.6875,1.5625,1.5625,6.25,4.6875,1.5625,1.5625,1.5625, 304283085877755,   14.195,  800,   7.989, 157.689,  43.802,   2.444,  70.116,  19.477, 39,  0,  84.000,null
2015-09-08 09:00:26,1441720826928,null,89704.0,13472.0,2819.0,83.98895470850266,16.011045291497346,28893.0,211.0,0.0,3689.0,265,197,4238509702,1197634824,1000000000,0,0,26070018,null,3.8461566,6.153846,10.0000019,1.53846145,5.384618,37,36,38,33,40,798.1928,798.1928,798.1928,798.1928,9.084067,3.222142,0.000180576229,1.86980665,99.7741,17.3068542,2.75359726,13.1568451,37,42.71339,7.8125,40.625,10.9375,12.5,20.3125,40.625,3.125,7.8125, 304286525502656,   15.209,  800,   9.071, 166.887,  46.357,   3.218,  73.380,  20.383, 39,  0,  84.000,null
2015-09-08 09:00:28,1441720828285,null,89705.0,13475.0,2816.0,83.98782783366464,16.012172166335358,28893.0,208.0,0.0,3689.0,265,197,4238509702,1197634824,1000000000,0,0,26070018,null,0,0.7692337,0,0.7692337,0.384616852,37,36,38,32,39,798.1909,798.1909,1895.70349,1895.70349,5.02032,0.1754599,0.000300960382,1.71348786,99.7738647,17.2156525,2.73908615,13.1713562,37,42.71339,1.5625,0,0,7.8125,6.25,0,3.125,0, 304293404466359,   17.237, 3700,   5.866, 182.630,  50.730,   0.782,  77.843,  21.623, 44,  0,  84.000,null
2015-09-08 09:00:29,1441720829627,null,89707.0,13475.0,2816.0,83.98828337881193,16.011716621188075,28894.0,208.0,0.0,3688.0,265,197,4238510058,1197634824,1000000000,0,0,26070023,null,4.615384,3.8461566,7.69230747,4.615384,5.19230366,38,36,39,32,40,798.1942,798.1942,798.1942,798.1942,9.139866,3.2367084,0.000361152459,1.87895584,99.77428,17.3069763,2.75361633,13.156826,37,42.71339,7.8125,9.375,9.375,1.5625,9.375,9.375,6.25,9.375, 304296844419211,   18.251,  800,   8.242, 190.988,  53.052,   2.612,  80.492,  22.359, 40,  0,  84.000,null
2015-09-08 09:00:30,1441720830984,null,89708.0,13472.0,2819.0,83.98828337881193,16.011716621188075,28893.0,211.0,0.0,3689.0,265,197,4238510394,1197634824,1000000000,0,0,26070027,null,5.384612,6.92307949,1.53846145,4.615384,4.615384,37,36,39,34,39,798.192139,798.192139,798.192139,798.192139,9.854466,3.833513,0.0005417287,1.89731443,99.77402,17.3076477,2.75372314,13.1567192,37,42.71339,10.9375,1.5625,0,14.0625,3.125,1.5625,9.375,1.5625, 304300284074652,   19.265,  800,   9.861, 200.986,  55.830,   3.834,  84.380,  23.439, 39,  0,  84.000,null
2015-09-08 09:00:32,1441720832372,null,89709.0,13472.0,2819.0,83.9883313309327,16.01166866906731,28892.0,211.0,0.0,3689.0,265,197,4238512779,1197636369,1000000000,0,0,26070043,null,3.076923,4.615384,0.7692337,0,2.11538672,37,36,39,33,39,798.1924,798.1924,798.1924,798.1924,7.05944729,1.62368131,0.000361152459,1.79083467,99.77405,17.2862854,2.75032425,13.1601181,37,42.71339,9.2307692307692317,1.538461538461533,1.538461538461533,12.307692307692308,6.1538461538461542,1.538461538461533,3.0769230769230771,1.538461538461533, 304307163060665,   21.293, 3700,   7.568, 218.344,  60.651,   1.944,  89.894,  24.971, 42,  0,  84.000,null
2015-09-08 09:00:33,1441720833714,null,89711.0,13475.0,2816.0,83.98950615789147,16.01049384210853,28895.0,208.0,0.0,3687.0,265,197,4238512871,1197636469,1000000000,0,0,26070044,null,3.076923,6.92307949,9.230768,3.8461566,5.769229,38,35,40,33,40,798.1929,798.1929,798.1929,798.1929,9.326522,3.34360957,0.000300960382,1.88726234,99.77411,17.3064957,2.75354,13.1569023,37,42.71339,3.125,28.125,3.125,9.375,14.0625,28.125,4.6875,0, 304310603267526,   22.307,  800,   8.784, 227.252,  63.126,   3.000,  92.937,  25.816, 39,  0,  84.000,null
2015-09-08 09:00:35,1441720835056,null,89712.0,13472.0,2819.0,83.98936230152917,16.01063769847083,28894.0,211.0,0.0,3688.0,265,197,4238513147,1197636469,1000000000,0,0,26070047,null,6.92307949,6.153846,3.076923,4.615384,5.19230938,44,39,39,35,44,3691.645,3392.32251,3392.32251,3392.32251,9.798909,3.76688027,0.000300960382,1.89761543,99.77419,17.3065872,2.7535553,13.1568871,37,42.71339,15.625,0,0,12.5,6.25, ,9.375, , 304317482295910,   24.335,  800,   9.822, 246.941,  68.595,   3.775, 100.362,  27.878, 39,  0,  84.000,null
2015-09-08 09:00:36,1441720836382,null,89713.0,13475.0,2816.0,83.98938627758955,16.010613722410447,28894.0,208.0,0.0,3688.0,265,197,4238513331,1197636469,1000000000,0,0,26070049,null,0.7692337,0.7692337,0,0,0.384616852,38,35,38,32,39,798.1922,798.1922,798.1922,1895.70654,4.93882,0.1146659,0.000361152459,1.7096957,99.774025,17.20903,2.73803329,13.1724091,37,42.71339,0,0,0,3.125,1.5625,7.8125,0,3.125, 304320921579629,   25.349, 3700,   6.505, 253.536,  70.427,   1.322, 101.702,  28.251, 45,  0,  84.000,null
2015-09-08 09:00:37,1441720837692,null,89715.0,13475.0,2816.0,83.98955411001224,16.010445889987764,28893.0,208.0,0.0,3689.0,265,197,4238515946,1197640266,1000000000,0,0,26070061,null,3.8461566,5.384612,7.69230747,0.7692337,4.42307568,38,36,39,32,40,798.1927,798.1927,798.1927,798.1927,9.470922,3.568066,0.0004815366,1.89924061,99.774086,17.3064651,2.75353622,13.1569061,37,42.71339,7.8125,0,1.5625,9.375,14.0625,0,1.5625,0, 304324361531737,   26.363,  800,   7.913, 261.560,  72.656,   2.368, 104.104,  28.918, 39,  0,  84.000,null
2015-09-08 09:00:39,1441720839018,null,89716.0,13472.0,2819.0,83.98900266062343,16.01099733937658,28893.0,211.0,0.0,3688.0,265,197,4238517119,1197642911,1000000000,0,0,26070070,null,5.384612,6.92307949,1.53846145,4.615384,4.615384,38,37,39,33,39,798.1929,798.1929,798.1929,798.1929,9.810104,3.82803535,0.000421344535,1.90303266,99.77411,17.30738,2.75368118,13.1567612,37,42.71339,10.9375, , ,14.0625,3.125, ,9.375, , 304331241761129,   28.391,  800,   9.773, 281.349,  78.152,   3.813, 111.766,  31.046, 40,  0,  84.000,null
2015-09-08 09:00:40,1441720840344,null,89717.0,13475.0,2816.0,83.98883482820074,16.011165171799263,28893.0,208.0,0.0,3689.0,265,197,4238518645,1197642911,1000000000,0,0,26070089,null,0.7692337,3.8461566,0,0.7692337,1.346159,37,35,39,33,39,2993.22632,3591.87183,3791.42017,3691.646,5.97605,0.890000045,0.000300960382,1.74364412,99.7742157,17.26104,2.74630737,13.164135,37,42.71339,1.5625,1.5625,0,4.6875,0,1.5625,1.5625,1.5625, 304334680179484,   29.404, 3700,   7.921, 289.377,  80.383,   2.354, 114.151,  31.709, 46,  0,  84.000,null
2015-09-08 09:00:41,1441720841670,null,89719.0,13474.0,2817.0,83.98348816673528,16.016511833264722,28892.0,208.0,0.0,3689.0,265,197,4238519289,1197642911,1000000000,0,0,26070096,null,0,3.8461566,8.4615345,0,3.076923,36,36,39,33,39,798.1922,798.1922,798.1922,798.1922,8.352493,2.73476672,0.000361152459,1.852351,99.774025,17.3122025,2.754448,13.1559944,37,42.71339,0,17.1875,0,10.9375,17.1875,17.1875,0,17.1875, 304338120009154,   30.418,  800,   6.403, 295.870,  82.186,   1.267, 115.436,  32.066, 40,  0,  84.000,null
2015-09-08 09:00:43,1441720843012,null,89720.0,13471.0,2820.0,83.98305659764839,16.01694340235162,28892.0,211.0,0.0,3690.0,265,197,4238519809,1197642911,1000000000,0,0,26070100,null,3.8461566,3.8461566,7.69230747,0.7692337,4.038465,39,37,38,35,39,798.1927,798.1927,798.1927,798.1927,9.921099,4.01330662,0.000421344535,1.90556073,99.774086,17.2161789,2.73917,13.1712723,37,42.71339,7.8125,0,0,7.8125,15.625,0,1.5625,0, 304344999436622,   32.446,  800,   9.941, 315.640,  87.678,   4.028, 123.088,  34.191, 40,  0,  84.000,null
2015-09-08 09:00:44,1441720844384,null,89721.0,13473.0,2818.0,83.97929235616822,16.020707643831788,28892.0,208.0,0.0,3689.0,265,197,4238521071,1197643105,1000000000,0,0,26070111,null,0.7692337,4.615384,0.7692337,3.076923,2.30768919,39,37,39,33,40,3392.32251,3392.32251,3891.19336,3392.32251,6.134355,0.9943731,0.000300960382,1.771814,99.7741852,17.3001175,2.75252533,13.157917,37,42.71339,0,0,0,4.6875,1.5625,0,4.6875,0, 304348438720281,   33.460, 3700,   7.983, 323.734,  89.926,   2.369, 125.489,  34.858, 44,  0,  84.000,null
2015-09-08 09:00:45,1441720845710,null,89723.0,13473.0,2818.0,83.97929235616822,16.020707643831788,28892.0,208.0,0.0,3690.0,265,197,4238521735,1197643105,1000000000,0,0,26070119,null,1.53846145,3.076923,4.615384,2.30768919,2.88462043,36,37,38,33,40,798.1923,798.1923,798.1923,798.1923,7.862169,2.31950164,0.000361152459,1.8309828,99.77404,17.2172318,2.739338,13.1711044,37,42.71339,4.6875,6.25,0,10.9375,9.375,32.8125,6.25,32.8125, 304351878712399,   34.474,  800,   6.021, 329.840,  91.622,   0.943, 126.446,  35.124, 39,  0,  84.000,null
2015-09-08 09:00:47,1441720847052,null,89724.0,13469.0,2822.0,83.97428135954812,16.02571864045188,28892.0,211.0,0.0,3690.0,265,197,4238521919,1197643105,1000000000,0,0,26070121,null,8.4615345,3.076923,5.384612,2.30768919,4.80769253,38,37,39,34,40,798.1928,798.1928,798.1928,798.1928,9.769776,3.74262285,0.000361152459,1.8998425,99.7741,17.2226563,2.7402,13.1702423,37,42.71339,17.1875, ,0,7.8125,10.9375, ,4.6875, , 304358757949833,   36.502,  800,   9.767, 349.401,  97.056,   3.743, 133.815,  37.171, 40,  0,  84.000,null
2015-09-08 09:00:48,1441720848378,null,89725.0,13472.0,2819.0,83.97432931166888,16.025670688331115,28892.0,208.0,0.0,3690.0,265,197,4238523519,1197643977,1000000000,0,0,26070127,null,1.53846145,3.8461566,0.7692337,3.076923,2.30768919,38,38,40,42,42,3591.87134,3691.64551,3392.32275,3691.64551,7.51588345,2.014388,0.000300960382,1.81743956,99.7742,17.3028564,2.75296021,13.1574821,37,42.71339,1.5625,0,0,0,1.5625,6.25,1.5625,6.25, 304362197376624,   37.516, 3400,   9.511, 359.044,  99.734,   3.567, 137.431,  38.175, 42,  0,  84.000,null
2015-09-08 09:00:49,1441720849704,null,89727.0,13472.0,2819.0,83.9743053356085,16.025694664391498,28892.0,208.0,0.0,3690.0,265,197,4238524725,1197644031,1000000000,0,0,26070137,null,1.53846145,3.8461566,0.7692337,2.30768919,2.11538672,37,36,39,33,39,798.1923,798.1923,798.1923,798.1923,6.92070436,1.6487813,0.000300960382,1.794386,99.77404,17.2235413,2.74034119,13.1701012,37,42.71339,4.6875,15.625,0,15.625,1.5625,18.75,9.375,18.75, 304365637237042,   38.530,  800,   5.008, 364.122, 101.145,   0.135, 137.568,  38.213, 39,  0,  84.000,null
2015-09-08 09:00:51,1441720851030,null,89728.0,13469.0,2822.0,83.97464100045387,16.025358999546132,28893.0,211.0,0.0,3689.0,265,197,4238525001,1197644031,1000000000,0,0,26070140,null,3.8461566,8.4615345,4.615384,3.8461566,5.19230366,37,37,38,33,40,798.192444,798.192444,798.192444,798.192444,10.518445,4.54907656,0.00198633852,1.90682483,99.7740555,17.2289581,2.74120331,13.169239,37,42.71339,7.6923076923076872, ,0,16.92307692307692,9.2307692307692317, ,9.2307692307692317, , 304372516517324,   40.558,  800,  10.534, 384.330, 106.758,   4.555, 145.774,  40.493, 40,  0,  84.000,null
2015-09-08 09:00:52,1441720852418,null,89729.0,13471.0,2820.0,83.97344219743471,16.026557802565293,28893.0,209.0,0.0,3689.0,265,197,4238525277,1197644031,1000000000,0,0,26070143,null,2.30768919,7.69230747,2.30768919,0.7692337,3.26923132,38,38,40,35,40,3691.64624,3691.64624,3392.32373,3691.64624,7.303285,1.850485,0.000361152459,1.80172944,99.77422,17.3077621,2.75374222,13.1567,37,42.71339,1.5625,1.5625,0,3.125,1.5625,1.5625,1.5625,1.5625, 304375955894948,   41.572, 3400,   8.888, 393.342, 109.262,   3.064, 148.880,  41.356, 41,  0,  84.000,null
2015-09-08 09:00:53,1441720853713,null,89731.0,13471.0,2820.0,83.97325038895164,16.02674961104836,28892.0,209.0,0.0,3690.0,265,197,4238525461,1197644031,1000000000,0,0,26070145,null,0,3.076923,0.7692337,3.8461566,1.92307234,37,35,37,32,39,798.192444,798.192444,798.192444,798.192444,6.4651103,1.30731165,0.000300960382,1.77771282,99.7740555,17.2292252,2.74124527,13.1691971,37,42.71339,3.125,17.1875,0,18.75,4.6875,17.1875,7.8125,17.1875, 304379395480613,   42.586, 1900,   4.994, 398.405, 110.668,   0.161, 149.044,  41.401, 40,  0,  84.000,null
2015-09-08 09:00:55,1441720855070,null,89732.0,13468.0,2823.0,83.97128435200021,16.028715647999785,28892.0,212.0,0.0,3690.0,265,197,4238525553,1197644031,1000000000,0,0,26070146,null,8.4615345,5.384612,1.53846145,4.615384,4.999995,38,37,40,33,40,798.1929,798.1929,798.1929,798.1929,9.659264,3.71246672,0.000300960382,1.90044439,99.77411,17.2315216,2.74161148,13.1688309,37,42.71339,17.1875,0,0,10.9375,3.125,0,10.9375,0, 304386275156003,   44.614,  800,   9.687, 417.529, 115.980,   3.719, 156.245,  43.401, 40,  0,  84.000,null
2015-09-08 09:00:56,1441720856396,null,89733.0,13471.0,2820.0,83.9713083280606,16.028691671939402,28892.0,209.0,0.0,3690.0,265,197,4238525737,1197644031,1000000000,0,0,26070148,null,3.076923,5.384612,3.076923,3.076923,3.65384817,40,37,40,41,41,3791.41846,3691.64429,3691.64429,3691.64429,9.402544,3.476634,0.000361152459,1.88888752,99.77417,17.3295135,2.75720215,13.15324,37,42.71339,0,17.1875,0,1.5625,0,17.1875,0,17.1875, 304389714518806,   45.628,  800,   9.747, 427.411, 118.725,   3.675, 159.971,  44.436, 39,  0,  84.000,null
2015-09-08 09:00:57,1441720857707,null,89735.0,13470.0,2821.0,83.96493069599866,16.03506930400134,28892.0,209.0,0.0,3690.0,265,197,4238525921,1197644031,1000000000,0,0,26070150,null,1.53846145,0.7692337,2.30768919,0.7692337,1.346159,37,36,39,33,40,798.1922,798.1922,798.1922,798.1922,5.223408,0.285972565,0.000300960382,1.72089148,99.774025,17.2315216,2.74161148,13.1688309,37,42.71339,7.8125,0,0,10.9375,10.9375,0,7.8125,0, 304393154066335,   46.642, 3700,   5.931, 433.424, 120.396,   0.855, 160.838,  44.677, 45,  0,  84.000,null
2015-09-08 09:00:59,1441720859048,null,89736.0,13467.0,2824.0,83.96490671993827,16.035093280061723,28890.0,212.0,0.0,3692.0,265,197,4238527495,1197644903,1000000000,0,0,26070156,null,3.8461566,5.384612,3.8461566,3.8461566,4.23076725,38,36,39,34,39,798.193054,798.193054,798.193054,798.193054,9.540805,3.63223076,0.000361152459,1.89334178,99.77413,17.2379456,2.74263382,13.1678085,37,42.71339,7.8125, ,0,12.5,7.8125, ,7.8125,1.5625, 304400033632460,   48.670,  800,   9.554, 451.834, 125.509,   3.643, 167.488,  46.525, 40,  0,  84.000,null
2015-09-08 09:01:00,1441720860406,null,89737.0,13470.0,2821.0,83.96493069599866,16.03506930400134,28893.0,209.0,0.0,3689.0,265,197,4238528159,1197644957,1000000000,0,0,26070164,null,3.076923,6.153846,3.8461566,5.384612,4.615384,43,38,40,37,43,3691.64478,3392.32227,3392.32227,3392.32227,9.466588,3.51401329,0.0004815366,1.89869881,99.7741852,17.338028,2.75855637,13.151886,37,42.71339,0,6.25,0,0,1.5625,6.25,0,6.25, 304403473317676,   49.684,  800,   9.500, 461.466, 128.185,   3.522, 171.059,  47.516, 40,  0,  84.000,null
2015-09-08 09:01:01,1441720861747,null,89739.0,13470.0,2821.0,83.96442719873062,16.03557280126939,28892.0,209.0,0.0,3690.0,265,197,4238528705,1197644957,1000000000,0,0,26070170,null,1.50452852,0.7692337,0,0.7692337,0.760746,37,36,39,33,39,798.192139,798.192139,798.192139,798.192139,4.978908,0.130195454,0.0002407683,1.71095979,99.77402,17.2406845,2.7430687,13.1673737,37,42.71339,7.8125,3.125,0,14.0625,6.25,3.125,10.9375,3.125, 304406912599444,   50.697, 3700,   6.012, 467.561, 129.878,   0.898, 171.970,  47.769, 43,  0,  84.000,null
2015-09-08 09:01:03,1441720863073,null,89740.0,13474.0,2817.0,84.00974195285491,15.990258047145087,28902.0,212.0,0.0,3680.0,265,197,4238529165,1197644957,1000000000,0,0,26070175,null,3.076923,6.92307949,4.615384,3.8461566,4.615384,37,36,39,34,39,798.1929,798.1929,798.1929,798.1929,9.821722,3.80474114,0.000300960382,1.90146768,99.77411,17.1920319,2.73532867,13.1751137,37,42.71339,7.8125,1.5625,0,15.625,9.375,1.5625,10.9375,3.125, 304413792204805,   52.725,  800,   9.808, 486.500, 135.139,   3.805, 178.881,  49.689, 39,  0,  84.000,null
2015-09-08 09:01:04,1441720864399,null,89741.0,13478.0,2814.0,84.011060636176,15.98893936382401,28902.0,209.0,0.0,3679.0,265,197,4238529533,1197644957,1000000000,0,0,26070179,null,4.615384,6.153846,2.30768919,5.384612,4.615384,40,37,40,34,40,3691.64429,3392.32178,798.193359,798.193359,9.770318,3.75640678,0.000361152459,1.91531181,99.77417,17.2912445,2.751114,13.1593285,37,42.71339,0,6.25,0,1.5625,0,6.25,1.5625,6.25, 304417231862915,   53.739,  800,   9.772, 496.408, 137.891,   3.751, 182.684,  50.746, 40,  0,  84.000,null
2015-09-08 09:01:05,1441720865757,null,89743.0,13478.0,2814.0,84.01108461223637,15.988915387763626,28903.0,209.0,0.0,3679.0,265,197,4238529869,1197644957,1000000000,0,0,26070183,null,1.53846145,2.30768919,0.7692337,0.7692337,1.346153,37,36,39,33,40,1895.70764,1895.70764,1895.70764,1895.70764,5.257116,0.299816728,0.000361152459,1.71390915,99.774086,17.22174,2.740055,13.1703873,37,42.71339,9.375,0,0,12.5,4.6875,0,9.375,0, 304420671154759,   54.753, 3600,   6.514, 503.013, 139.726,   1.211, 183.912,  51.087, 42,  0,  84.000,null
2015-09-08 09:01:07,1441720867098,null,89744.0,13475.0,2817.0,84.01134834890058,15.98865165109941,28902.0,212.0,0.0,3679.0,265,197,4238533384,1197648688,1000000000,0,0,26070206,null,6.153846,7.69230747,5.384612,2.30768919,5.384618,38,36,39,33,39,798.192749,798.192749,798.192749,798.192749,9.826056,3.67635155,0.000361152459,1.911941,99.77409,17.1903076,2.735054,13.1753883,37,42.71339,9.375,0,0,12.5,9.375,0,3.125,0, 304427550768650,   56.781,  800,   9.862, 520.598, 144.611,   3.696, 189.717,  52.699, 39,  0,  84.000,null
2015-09-08 09:01:08,1441720868424,null,89745.0,13478.0,2813.0,84.01170798980634,15.988292010193662,28902.0,209.0,0.0,3680.0,265,197,4238534833,1197651337,1000000000,0,0,26070218,null,1.53846145,8.4615345,3.8461566,5.384612,4.80769253,39,37,41,36,41,798.193359,798.193359,798.193359,798.193359,10.5154352,4.396068,0.0005417287,1.92668819,99.77417,17.2906036,2.751011,13.1594315,37,42.71339,4.6875,0,0,6.25,3.125,0,1.5625,1.5625, 304430990437580,   57.795,  800,  10.465, 531.209, 147.558,   4.372, 194.150,  53.931, 40,  0,  84.000,null
2015-09-08 09:01:09,1441720869735,null,89747.0,13478.0,2814.0,84.01170798980634,15.988292010193662,28902.0,209.0,0.0,3679.0,265,197,4238535761,1197651399,1000000000,0,0,26070230,null,0.7692337,4.615384,0.7692337,0,1.53846145,38,42,40,34,42,3791.41577,3691.6416,3691.6416,3691.6416,6.47576475,1.287027,0.000300960382,1.77452254,99.7741,17.2641754,2.746807,13.1636353,37,42.71339,3.125,0,0,14.0625,6.25,0,10.9375,0, 304434429687454,   58.809, 3600,   8.395, 539.720, 149.922,   2.725, 196.913,  54.698, 43,  0,  84.000,null
2015-09-08 09:01:11,1441720871107,null,89748.0,13475.0,2817.0,84.01170798980634,15.988292010193662,28902.0,212.0,0.0,3679.0,265,197,4238536313,1197651399,1000000000,0,0,26070236,null,6.153846,5.384612,4.615384,3.076923,4.807687,37,35,39,33,40,798.192932,798.192932,798.192932,798.192932,9.231839,3.2482655,0.000361152459,1.870228,99.77412,17.1851959,2.73424149,13.1762009,37,42.71339,10.769230769230765,0,0,10.769230769230765,9.2307692307692317,0,6.1538461538461542,0, 304441309409071,   60.837,  800,   9.266, 555.090, 154.192,   3.267, 201.133,  55.870, 40,  0,  84.000,null
2015-09-08 09:01:12,1441720872418,null,89749.0,13479.0,2813.0,84.01173196586672,15.988268034133279,28902.0,208.0,0.0,3680.0,265,197,4238536942,1197651399,1000000000,0,0,26070242,null,6.153846,5.384612,3.8461566,2.30768919,4.42307568,37,36,40,32,40,798.1927,798.1927,798.1927,798.1927,9.72096,3.765857,0.0005417287,1.91049647,99.774086,17.2890244,2.75075912,13.1596832,37,42.71339,3.125,3.125,0,0,0,3.125,0,3.125, 304444748879501,   61.851,  800,   9.696, 564.921, 156.922,   3.748, 204.932,  56.926, 39,  0,  84.000,null
2015-09-08 09:01:13,1441720873728,null,89751.0,13478.0,2813.0,84.01168401374595,15.988315986254046,28903.0,208.0,0.0,3679.0,265,197,4238538458,1197651593,1000000000,0,0,26070261,null,0,3.8461566,3.076923,2.30768919,2.30769515,38,37,41,42,42,3392.32275,3791.41943,3691.64526,3791.41943,7.543933,2.0624814,0.000361152459,1.82062972,99.7742,17.2678452,2.74739075,13.1630516,37,42.71339,10.9375,0,0,10.9375,7.8125,0,4.6875,0, 304448188321392,   62.865, 3400,   9.606, 574.660, 159.628,   3.665, 208.648,  57.958, 42,  0,  84.000,null
2015-09-08 09:01:15,1441720875054,null,89752.0,13475.0,2816.0,84.01170798980634,15.988292010193662,28902.0,212.0,0.0,3680.0,265,197,4238540356,1197651593,1000000000,0,0,26070277,null,6.153846,5.384612,3.8461566,3.8461566,4.807687,39,35,40,33,39,798.1929,798.1929,798.1929,798.1929,9.507037,3.54122019,0.000361152459,1.90038419,99.77411,17.1896667,2.734951,13.1754913,37,42.71339,10.9375, ,0,10.9375,7.8125, ,6.25, , 304455067939579,   64.893,  800,   9.485, 589.206, 163.668,   3.527, 212.322,  58.978, 39,  0,  84.000,null
2015-09-08 09:01:16,1441720876396,null,89753.0,13478.0,2813.0,84.01170798980634,15.988292010193662,28903.0,209.0,0.0,3679.0,265,197,4238541184,1197651593,1000000000,0,0,26070286,null,3.076923,5.384612,5.384612,3.986013,4.458046,39,36,40,33,40,798.1928,798.1928,798.1928,798.1928,9.704408,3.706869,0.000361152459,1.90044439,99.7741,17.2918015,2.75120163,13.1592407,37,42.71339,1.5625,1.5625,0,0,1.5625,9.375,3.125,9.375, 304458507540765,   65.907,  800,   9.688, 599.029, 166.397,   3.701, 216.074,  60.021, 39,  0,  84.000,null
2015-09-08 09:01:17,1441720877753,null,89755.0,13478.0,2814.0,84.00957412043223,15.99042587956777,28901.0,209.0,0.0,3680.0,265,197,4238542790,1197652465,1000000000,0,0,26070292,null,1.53846145,5.384612,4.615384,1.53846145,3.26923132,38,38,43,35,43,3691.64429,3392.32178,3791.41846,3691.64429,8.130445,2.4802146,0.000361152459,1.82580626,99.77417,17.273262,2.74825287,13.1621895,37,42.71339,6.25,14.0625,0,10.9375,9.375,6.25,4.6875,7.8125, 304461946963445,   66.921, 3400,   9.613, 608.776, 169.104,   3.590, 219.714,  61.032, 41,  0,  84.000,null
2015-09-08 09:01:19,1441720879079,null,89756.0,13477.0,2815.0,84.02057913214813,15.979420867851868,28903.0,211.0,0.0,3679.0,265,197,4238544224,1197652519,1000000000,0,0,26070308,null,6.153846,4.615384,6.153846,3.8461566,5.19230366,38,36,39,33,39,798.192749,798.192749,798.192749,798.192749,9.258384,3.36263037,0.000421344535,1.895629,99.77409,17.1800766,2.73342514,13.1770172,37,42.71339,12.5,0,0,10.9375,12.5,0,7.8125,0, 304468826477185,   68.949,  800,   9.088, 623.173, 173.104,   3.272, 223.234,  62.010, 39,  0,  84.000,null
2015-09-08 09:01:20,1441720880405,null,89757.0,13479.0,2812.0,84.01916454458552,15.980835455414478,28901.0,208.0,0.0,3681.0,265,197,4238545922,1197652519,1000000000,0,0,26070323,null,6.92307949,6.92307949,2.30768919,1.53846145,4.423082,39,36,39,34,39,798.1928,798.1928,798.1928,798.1928,9.653484,3.69765949,0.000300960382,1.88491488,99.7741,17.2812729,2.749527,13.1609154,37,42.713398,1.5625,39.0625,0,0,0,37.5,0,37.5, 304472266112277,   69.963,  800,   9.673, 632.981, 175.828,   3.704, 226.990,  63.053, 39,  0,  84.000,null
